Freq.	V(n001)
1.13754871538601e+02	(-5.04531781271978e+01dB,1.79999328669703e+02°)
1.14017103600019e+02	(-5.04531781272006e+01dB,1.79999327122126e+02°)
1.14279940168769e+02	(-5.04531781272034e+01dB,1.79999325570983e+02°)
1.14543382638386e+02	(-5.04531781272061e+01dB,1.79999324016263e+02°)
1.14807432405616e+02	(-5.04531781272089e+01dB,1.79999322457960e+02°)
1.15072090870423e+02	(-5.04531781272117e+01dB,1.79999320896064e+02°)
1.15337359436001e+02	(-5.04531781272146e+01dB,1.79999319330568e+02°)
1.15603239508778e+02	(-5.04531781272174e+01dB,1.79999317761463e+02°)
1.15869732498422e+02	(-5.04531781272202e+01dB,1.79999316188741e+02°)
1.16136839817853e+02	(-5.04531781272231e+01dB,1.79999314612393e+02°)
1.16404562883248e+02	(-5.04531781272259e+01dB,1.79999313032411e+02°)
1.16672903114048e+02	(-5.04531781272288e+01dB,1.79999311448787e+02°)
1.16941861932965e+02	(-5.04531781272317e+01dB,1.79999309861513e+02°)
1.17211440765994e+02	(-5.04531781272346e+01dB,1.79999308270579e+02°)
1.17481641042413e+02	(-5.04531781272376e+01dB,1.79999306675978e+02°)
1.17752464194798e+02	(-5.04531781272405e+01dB,1.79999305077701e+02°)
1.18023911659027e+02	(-5.04531781272434e+01dB,1.79999303475740e+02°)
1.18295984874286e+02	(-5.04531781272464e+01dB,1.79999301870086e+02°)
1.18568685283080e+02	(-5.04531781272494e+01dB,1.79999300260730e+02°)
1.18842014331242e+02	(-5.04531781272524e+01dB,1.79999298647665e+02°)
1.19115973467932e+02	(-5.04531781272554e+01dB,1.79999297030880e+02°)
1.19390564145657e+02	(-5.04531781272584e+01dB,1.79999295410369e+02°)
1.19665787820267e+02	(-5.04531781272614e+01dB,1.79999293786122e+02°)
1.19941645950972e+02	(-5.04531781272645e+01dB,1.79999292158131e+02°)
1.20218140000344e+02	(-5.04531781272675e+01dB,1.79999290526387e+02°)
1.20495271434327e+02	(-5.04531781272706e+01dB,1.79999288890882e+02°)
1.20773041722245e+02	(-5.04531781272737e+01dB,1.79999287251606e+02°)
1.21051452336806e+02	(-5.04531781272768e+01dB,1.79999285608551e+02°)
1.21330504754118e+02	(-5.04531781272799e+01dB,1.79999283961709e+02°)
1.21610200453688e+02	(-5.04531781272830e+01dB,1.79999282311070e+02°)
1.21890540918435e+02	(-5.04531781272862e+01dB,1.79999280656626e+02°)
1.22171527634696e+02	(-5.04531781272893e+01dB,1.79999278998368e+02°)
1.22453162092235e+02	(-5.04531781272925e+01dB,1.79999277336288e+02°)
1.22735445784249e+02	(-5.04531781272957e+01dB,1.79999275670376e+02°)
1.23018380207379e+02	(-5.04531781272989e+01dB,1.79999274000624e+02°)
1.23301966861714e+02	(-5.04531781273021e+01dB,1.79999272327022e+02°)
1.23586207250804e+02	(-5.04531781273054e+01dB,1.79999270649563e+02°)
1.23871102881662e+02	(-5.04531781273086e+01dB,1.79999268968237e+02°)
1.24156655264776e+02	(-5.04531781273119e+01dB,1.79999267283034e+02°)
1.24442865914117e+02	(-5.04531781273151e+01dB,1.79999265593947e+02°)
1.24729736347145e+02	(-5.04531781273184e+01dB,1.79999263900966e+02°)
1.25017268084819e+02	(-5.04531781273217e+01dB,1.79999262204083e+02°)
1.25305462651603e+02	(-5.04531781273251e+01dB,1.79999260503288e+02°)
1.25594321575476e+02	(-5.04531781273284e+01dB,1.79999258798572e+02°)
1.25883846387940e+02	(-5.04531781273318e+01dB,1.79999257089926e+02°)
1.26174038624026e+02	(-5.04531781273351e+01dB,1.79999255377341e+02°)
1.26464899822305e+02	(-5.04531781273385e+01dB,1.79999253660809e+02°)
1.26756431524893e+02	(-5.04531781273419e+01dB,1.79999251940319e+02°)
1.27048635277463e+02	(-5.04531781273453e+01dB,1.79999250215864e+02°)
1.27341512629249e+02	(-5.04531781273488e+01dB,1.79999248487433e+02°)
1.27635065133060e+02	(-5.04531781273522e+01dB,1.79999246755017e+02°)
1.27929294345280e+02	(-5.04531781273557e+01dB,1.79999245018608e+02°)
1.28224201825883e+02	(-5.04531781273592e+01dB,1.79999243278197e+02°)
1.28519789138440e+02	(-5.04531781273627e+01dB,1.79999241533773e+02°)
1.28816057850126e+02	(-5.04531781273662e+01dB,1.79999239785327e+02°)
1.29113009531727e+02	(-5.04531781273697e+01dB,1.79999238032852e+02°)
1.29410645757652e+02	(-5.04531781273732e+01dB,1.79999236276336e+02°)
1.29708968105938e+02	(-5.04531781273768e+01dB,1.79999234515771e+02°)
1.30007978158261e+02	(-5.04531781273804e+01dB,1.79999232751148e+02°)
1.30307677499942e+02	(-5.04531781273840e+01dB,1.79999230982456e+02°)
1.30608067719957e+02	(-5.04531781273876e+01dB,1.79999229209688e+02°)
1.30909150410946e+02	(-5.04531781273912e+01dB,1.79999227432833e+02°)
1.31210927169219e+02	(-5.04531781273949e+01dB,1.79999225651881e+02°)
1.31513399594766e+02	(-5.04531781273985e+01dB,1.79999223866825e+02°)
1.31816569291266e+02	(-5.04531781274022e+01dB,1.79999222077653e+02°)
1.32120437866094e+02	(-5.04531781274059e+01dB,1.79999220284357e+02°)
1.32425006930332e+02	(-5.04531781274096e+01dB,1.79999218486926e+02°)
1.32730278098774e+02	(-5.04531781274134e+01dB,1.79999216685353e+02°)
1.33036252989937e+02	(-5.04531781274171e+01dB,1.79999214879626e+02°)
1.33342933226071e+02	(-5.04531781274209e+01dB,1.79999213069737e+02°)
1.33650320433163e+02	(-5.04531781274246e+01dB,1.79999211255675e+02°)
1.33958416240949e+02	(-5.04531781274284e+01dB,1.79999209437432e+02°)
1.34267222282922e+02	(-5.04531781274323e+01dB,1.79999207614997e+02°)
1.34576740196343e+02	(-5.04531781274361e+01dB,1.79999205788361e+02°)
1.34886971622243e+02	(-5.04531781274399e+01dB,1.79999203957514e+02°)
1.35197918205439e+02	(-5.04531781274438e+01dB,1.79999202122446e+02°)
1.35509581594539e+02	(-5.04531781274477e+01dB,1.79999200283148e+02°)
1.35821963441951e+02	(-5.04531781274516e+01dB,1.79999198439611e+02°)
1.36135065403892e+02	(-5.04531781274555e+01dB,1.79999196591823e+02°)
1.36448889140399e+02	(-5.04531781274595e+01dB,1.79999194739776e+02°)
1.36763436315332e+02	(-5.04531781274634e+01dB,1.79999192883460e+02°)
1.37078708596391e+02	(-5.04531781274674e+01dB,1.79999191022864e+02°)
1.37394707655117e+02	(-5.04531781274714e+01dB,1.79999189157979e+02°)
1.37711435166905e+02	(-5.04531781274754e+01dB,1.79999187288795e+02°)
1.38028892811014e+02	(-5.04531781274795e+01dB,1.79999185415302e+02°)
1.38347082270572e+02	(-5.04531781274835e+01dB,1.79999183537490e+02°)
1.38666005232589e+02	(-5.04531781274876e+01dB,1.79999181655350e+02°)
1.38985663387961e+02	(-5.04531781274917e+01dB,1.79999179768871e+02°)
1.39306058431485e+02	(-5.04531781274958e+01dB,1.79999177878043e+02°)
1.39627192061864e+02	(-5.04531781274999e+01dB,1.79999175982856e+02°)
1.39949065981715e+02	(-5.04531781275040e+01dB,1.79999174083300e+02°)
1.40271681897582e+02	(-5.04531781275082e+01dB,1.79999172179366e+02°)
1.40595041519944e+02	(-5.04531781275124e+01dB,1.79999170271042e+02°)
1.40919146563219e+02	(-5.04531781275166e+01dB,1.79999168358319e+02°)
1.41243998745782e+02	(-5.04531781275208e+01dB,1.79999166441187e+02°)
1.41569599789966e+02	(-5.04531781275251e+01dB,1.79999164519636e+02°)
1.41895951422074e+02	(-5.04531781275293e+01dB,1.79999162593654e+02°)
1.42223055372392e+02	(-5.04531781275336e+01dB,1.79999160663233e+02°)
1.42550913375192e+02	(-5.04531781275379e+01dB,1.79999158728362e+02°)
1.42879527168744e+02	(-5.04531781275422e+01dB,1.79999156789031e+02°)
1.43208898495326e+02	(-5.04531781275466e+01dB,1.79999154845229e+02°)
1.43539029101231e+02	(-5.04531781275509e+01dB,1.79999152896946e+02°)
1.43869920736780e+02	(-5.04531781275553e+01dB,1.79999150944172e+02°)
1.44201575156327e+02	(-5.04531781275597e+01dB,1.79999148986896e+02°)
1.44533994118270e+02	(-5.04531781275642e+01dB,1.79999147025108e+02°)
1.44867179385063e+02	(-5.04531781275686e+01dB,1.79999145058798e+02°)
1.45201132723219e+02	(-5.04531781275730e+01dB,1.79999143087955e+02°)
1.45535855903327e+02	(-5.04531781275775e+01dB,1.79999141112569e+02°)
1.45871350700055e+02	(-5.04531781275820e+01dB,1.79999139132629e+02°)
1.46207618892163e+02	(-5.04531781275866e+01dB,1.79999137148124e+02°)
1.46544662262512e+02	(-5.04531781275911e+01dB,1.79999135159045e+02°)
1.46882482598073e+02	(-5.04531781275957e+01dB,1.79999133165381e+02°)
1.47221081689934e+02	(-5.04531781276003e+01dB,1.79999131167121e+02°)
1.47560461333316e+02	(-5.04531781276049e+01dB,1.79999129164254e+02°)
1.47900623327573e+02	(-5.04531781276095e+01dB,1.79999127156771e+02°)
1.48241569476213e+02	(-5.04531781276142e+01dB,1.79999125144659e+02°)
1.48583301586897e+02	(-5.04531781276188e+01dB,1.79999123127909e+02°)
1.48925821471456e+02	(-5.04531781276235e+01dB,1.79999121106510e+02°)
1.49269130945894e+02	(-5.04531781276282e+01dB,1.79999119080452e+02°)
1.49613231830406e+02	(-5.04531781276330e+01dB,1.79999117049722e+02°)
1.49958125949379e+02	(-5.04531781276377e+01dB,1.79999115014312e+02°)
1.50303815131408e+02	(-5.04531781276425e+01dB,1.79999112974209e+02°)
1.50650301209302e+02	(-5.04531781276473e+01dB,1.79999110929403e+02°)
1.50997586020097e+02	(-5.04531781276522e+01dB,1.79999108879884e+02°)
1.51345671405061e+02	(-5.04531781276570e+01dB,1.79999106825640e+02°)
1.51694559209710e+02	(-5.04531781276619e+01dB,1.79999104766660e+02°)
1.52044251283810e+02	(-5.04531781276668e+01dB,1.79999102702934e+02°)
1.52394749481395e+02	(-5.04531781276717e+01dB,1.79999100634451e+02°)
1.52746055660772e+02	(-5.04531781276766e+01dB,1.79999098561199e+02°)
1.53098171684530e+02	(-5.04531781276816e+01dB,1.79999096483168e+02°)
1.53451099419554e+02	(-5.04531781276866e+01dB,1.79999094400347e+02°)
1.53804840737031e+02	(-5.04531781276916e+01dB,1.79999092312724e+02°)
1.54159397512464e+02	(-5.04531781276966e+01dB,1.79999090220289e+02°)
1.54514771625675e+02	(-5.04531781277017e+01dB,1.79999088123030e+02°)
1.54870964960825e+02	(-5.04531781277067e+01dB,1.79999086020936e+02°)
1.55227979406414e+02	(-5.04531781277118e+01dB,1.79999083913997e+02°)
1.55585816855297e+02	(-5.04531781277170e+01dB,1.79999081802201e+02°)
1.55944479204693e+02	(-5.04531781277221e+01dB,1.79999079685536e+02°)
1.56303968356194e+02	(-5.04531781277273e+01dB,1.79999077563992e+02°)
1.56664286215775e+02	(-5.04531781277325e+01dB,1.79999075437558e+02°)
1.57025434693807e+02	(-5.04531781277377e+01dB,1.79999073306221e+02°)
1.57387415705062e+02	(-5.04531781277429e+01dB,1.79999071169971e+02°)
1.57750231168727e+02	(-5.04531781277482e+01dB,1.79999069028797e+02°)
1.58113883008415e+02	(-5.04531781277535e+01dB,1.79999066882687e+02°)
1.58478373152170e+02	(-5.04531781277588e+01dB,1.79999064731629e+02°)
1.58843703532484e+02	(-5.04531781277642e+01dB,1.79999062575613e+02°)
1.59209876086302e+02	(-5.04531781277695e+01dB,1.79999060414627e+02°)
1.59576892755034e+02	(-5.04531781277749e+01dB,1.79999058248659e+02°)
1.59944755484566e+02	(-5.04531781277803e+01dB,1.79999056077698e+02°)
1.60313466225269e+02	(-5.04531781277858e+01dB,1.79999053901732e+02°)
1.60683026932011e+02	(-5.04531781277912e+01dB,1.79999051720750e+02°)
1.61053439564167e+02	(-5.04531781277967e+01dB,1.79999049534741e+02°)
1.61424706085627e+02	(-5.04531781278023e+01dB,1.79999047343692e+02°)
1.61796828464810e+02	(-5.04531781278078e+01dB,1.79999045147592e+02°)
1.62169808674670e+02	(-5.04531781278134e+01dB,1.79999042946430e+02°)
1.62543648692713e+02	(-5.04531781278190e+01dB,1.79999040740194e+02°)
1.62918350501000e+02	(-5.04531781278246e+01dB,1.79999038528872e+02°)
1.63293916086163e+02	(-5.04531781278302e+01dB,1.79999036312452e+02°)
1.63670347439415e+02	(-5.04531781278359e+01dB,1.79999034090923e+02°)
1.64047646556555e+02	(-5.04531781278416e+01dB,1.79999031864272e+02°)
1.64425815437987e+02	(-5.04531781278473e+01dB,1.79999029632489e+02°)
1.64804856088724e+02	(-5.04531781278531e+01dB,1.79999027395561e+02°)
1.65184770518403e+02	(-5.04531781278588e+01dB,1.79999025153476e+02°)
1.65565560741291e+02	(-5.04531781278646e+01dB,1.79999022906223e+02°)
1.65947228776301e+02	(-5.04531781278705e+01dB,1.79999020653789e+02°)
1.66329776646998e+02	(-5.04531781278763e+01dB,1.79999018396163e+02°)
1.66713206381613e+02	(-5.04531781278822e+01dB,1.79999016133332e+02°)
1.67097520013052e+02	(-5.04531781278881e+01dB,1.79999013865285e+02°)
1.67482719578909e+02	(-5.04531781278941e+01dB,1.79999011592010e+02°)
1.67868807121473e+02	(-5.04531781279000e+01dB,1.79999009313494e+02°)
1.68255784687741e+02	(-5.04531781279060e+01dB,1.79999007029726e+02°)
1.68643654329430e+02	(-5.04531781279120e+01dB,1.79999004740693e+02°)
1.69032418102986e+02	(-5.04531781279181e+01dB,1.79999002446383e+02°)
1.69422078069596e+02	(-5.04531781279242e+01dB,1.79999000146785e+02°)
1.69812636295199e+02	(-5.04531781279303e+01dB,1.79998997841885e+02°)
1.70204094850496e+02	(-5.04531781279364e+01dB,1.79998995531672e+02°)
1.70596455810959e+02	(-5.04531781279426e+01dB,1.79998993216133e+02°)
1.70989721256849e+02	(-5.04531781279488e+01dB,1.79998990895257e+02°)
1.71383893273220e+02	(-5.04531781279550e+01dB,1.79998988569030e+02°)
1.71778973949932e+02	(-5.04531781279612e+01dB,1.79998986237441e+02°)
1.72174965381664e+02	(-5.04531781279675e+01dB,1.79998983900477e+02°)
1.72571869667923e+02	(-5.04531781279738e+01dB,1.79998981558126e+02°)
1.72969688913056e+02	(-5.04531781279801e+01dB,1.79998979210375e+02°)
1.73368425226261e+02	(-5.04531781279865e+01dB,1.79998976857212e+02°)
1.73768080721598e+02	(-5.04531781279929e+01dB,1.79998974498624e+02°)
1.74168657518001e+02	(-5.04531781279993e+01dB,1.79998972134599e+02°)
1.74570157739288e+02	(-5.04531781280058e+01dB,1.79998969765125e+02°)
1.74972583514174e+02	(-5.04531781280122e+01dB,1.79998967390188e+02°)
1.75375936976279e+02	(-5.04531781280188e+01dB,1.79998965009776e+02°)
1.75780220264144e+02	(-5.04531781280253e+01dB,1.79998962623878e+02°)
1.76185435521238e+02	(-5.04531781280319e+01dB,1.79998960232479e+02°)
1.76591584895973e+02	(-5.04531781280385e+01dB,1.79998957835567e+02°)
1.76998670541712e+02	(-5.04531781280451e+01dB,1.79998955433130e+02°)
1.77406694616782e+02	(-5.04531781280518e+01dB,1.79998953025154e+02°)
1.77815659284487e+02	(-5.04531781280585e+01dB,1.79998950611628e+02°)
1.78225566713117e+02	(-5.04531781280652e+01dB,1.79998948192538e+02°)
1.78636419075959e+02	(-5.04531781280719e+01dB,1.79998945767872e+02°)
1.79048218551313e+02	(-5.04531781280787e+01dB,1.79998943337616e+02°)
1.79460967322497e+02	(-5.04531781280855e+01dB,1.79998940901757e+02°)
1.79874667577866e+02	(-5.04531781280924e+01dB,1.79998938460284e+02°)
1.80289321510816e+02	(-5.04531781280993e+01dB,1.79998936013182e+02°)
1.80704931319801e+02	(-5.04531781281062e+01dB,1.79998933560439e+02°)
1.81121499208344e+02	(-5.04531781281131e+01dB,1.79998931102042e+02°)
1.81539027385045e+02	(-5.04531781281201e+01dB,1.79998928637978e+02°)
1.81957518063598e+02	(-5.04531781281271e+01dB,1.79998926168233e+02°)
1.82376973462798e+02	(-5.04531781281342e+01dB,1.79998923692795e+02°)
1.82797395806557e+02	(-5.04531781281412e+01dB,1.79998921211651e+02°)
1.83218787323911e+02	(-5.04531781281483e+01dB,1.79998918724787e+02°)
1.83641150249037e+02	(-5.04531781281555e+01dB,1.79998916232190e+02°)
1.84064486821260e+02	(-5.04531781281626e+01dB,1.79998913733847e+02°)
1.84488799285070e+02	(-5.04531781281699e+01dB,1.79998911229745e+02°)
1.84914089890127e+02	(-5.04531781281771e+01dB,1.79998908719870e+02°)
1.85340360891282e+02	(-5.04531781281844e+01dB,1.79998906204210e+02°)
1.85767614548581e+02	(-5.04531781281917e+01dB,1.79998903682750e+02°)
1.86195853127279e+02	(-5.04531781281990e+01dB,1.79998901155478e+02°)
1.86625078897855e+02	(-5.04531781282064e+01dB,1.79998898622380e+02°)
1.87055294136021e+02	(-5.04531781282138e+01dB,1.79998896083442e+02°)
1.87486501122736e+02	(-5.04531781282212e+01dB,1.79998893538652e+02°)
1.87918702144216e+02	(-5.04531781282287e+01dB,1.79998890987995e+02°)
1.88351899491949e+02	(-5.04531781282362e+01dB,1.79998888431458e+02°)
1.88786095462702e+02	(-5.04531781282438e+01dB,1.79998885869028e+02°)
1.89221292358541e+02	(-5.04531781282513e+01dB,1.79998883300691e+02°)
1.89657492486835e+02	(-5.04531781282590e+01dB,1.79998880726433e+02°)
1.90094698160275e+02	(-5.04531781282666e+01dB,1.79998878146241e+02°)
1.90532911696881e+02	(-5.04531781282743e+01dB,1.79998875560101e+02°)
1.90972135420017e+02	(-5.04531781282820e+01dB,1.79998872967999e+02°)
1.91412371658405e+02	(-5.04531781282898e+01dB,1.79998870369922e+02°)
1.91853622746133e+02	(-5.04531781282976e+01dB,1.79998867765856e+02°)
1.92295891022671e+02	(-5.04531781283054e+01dB,1.79998865155787e+02°)
1.92739178832880e+02	(-5.04531781283133e+01dB,1.79998862539701e+02°)
1.93183488527028e+02	(-5.04531781283212e+01dB,1.79998859917584e+02°)
1.93628822460802e+02	(-5.04531781283291e+01dB,1.79998857289422e+02°)
1.94075182995318e+02	(-5.04531781283371e+01dB,1.79998854655202e+02°)
1.94522572497134e+02	(-5.04531781283451e+01dB,1.79998852014910e+02°)
1.94970993338266e+02	(-5.04531781283531e+01dB,1.79998849368531e+02°)
1.95420447896195e+02	(-5.04531781283612e+01dB,1.79998846716052e+02°)
1.95870938553885e+02	(-5.04531781283693e+01dB,1.79998844057458e+02°)
1.96322467699794e+02	(-5.04531781283775e+01dB,1.79998841392735e+02°)
1.96775037727882e+02	(-5.04531781283857e+01dB,1.79998838721869e+02°)
1.97228651037633e+02	(-5.04531781283939e+01dB,1.79998836044847e+02°)
1.97683310034058e+02	(-5.04531781284022e+01dB,1.79998833361653e+02°)
1.98139017127713e+02	(-5.04531781284105e+01dB,1.79998830672274e+02°)
1.98595774734714e+02	(-5.04531781284189e+01dB,1.79998827976695e+02°)
1.99053585276742e+02	(-5.04531781284272e+01dB,1.79998825274902e+02°)
1.99512451181065e+02	(-5.04531781284357e+01dB,1.79998822566881e+02°)
1.99972374880542e+02	(-5.04531781284441e+01dB,1.79998819852618e+02°)
2.00433358813645e+02	(-5.04531781284526e+01dB,1.79998817132097e+02°)
2.00895405424463e+02	(-5.04531781284612e+01dB,1.79998814405305e+02°)
2.01358517162723e+02	(-5.04531781284698e+01dB,1.79998811672227e+02°)
2.01822696483796e+02	(-5.04531781284784e+01dB,1.79998808932848e+02°)
2.02287945848715e+02	(-5.04531781284871e+01dB,1.79998806187155e+02°)
2.02754267724185e+02	(-5.04531781284958e+01dB,1.79998803435132e+02°)
2.03221664582600e+02	(-5.04531781285045e+01dB,1.79998800676765e+02°)
2.03690138902050e+02	(-5.04531781285133e+01dB,1.79998797912040e+02°)
2.04159693166339e+02	(-5.04531781285221e+01dB,1.79998795140941e+02°)
2.04630329864999e+02	(-5.04531781285310e+01dB,1.79998792363454e+02°)
2.05102051493297e+02	(-5.04531781285399e+01dB,1.79998789579564e+02°)
2.05574860552254e+02	(-5.04531781285488e+01dB,1.79998786789257e+02°)
2.06048759548658e+02	(-5.04531781285578e+01dB,1.79998783992517e+02°)
2.06523750995074e+02	(-5.04531781285668e+01dB,1.79998781189330e+02°)
2.06999837409858e+02	(-5.04531781285759e+01dB,1.79998778379682e+02°)
2.07477021317175e+02	(-5.04531781285850e+01dB,1.79998775563556e+02°)
2.07955305247004e+02	(-5.04531781285942e+01dB,1.79998772740938e+02°)
2.08434691735161e+02	(-5.04531781286034e+01dB,1.79998769911814e+02°)
2.08915183323304e+02	(-5.04531781286126e+01dB,1.79998767076168e+02°)
2.09396782558952e+02	(-5.04531781286219e+01dB,1.79998764233985e+02°)
2.09879491995497e+02	(-5.04531781286312e+01dB,1.79998761385250e+02°)
2.10363314192215e+02	(-5.04531781286406e+01dB,1.79998758529948e+02°)
2.10848251714284e+02	(-5.04531781286500e+01dB,1.79998755668064e+02°)
2.11334307132794e+02	(-5.04531781286595e+01dB,1.79998752799583e+02°)
2.11821483024763e+02	(-5.04531781286690e+01dB,1.79998749924489e+02°)
2.12309781973149e+02	(-5.04531781286785e+01dB,1.79998747042767e+02°)
2.12799206566864e+02	(-5.04531781286881e+01dB,1.79998744154402e+02°)
2.13289759400789e+02	(-5.04531781286977e+01dB,1.79998741259379e+02°)
2.13781443075786e+02	(-5.04531781287074e+01dB,1.79998738357683e+02°)
2.14274260198712e+02	(-5.04531781287171e+01dB,1.79998735449297e+02°)
2.14768213382436e+02	(-5.04531781287269e+01dB,1.79998732534206e+02°)
